"year_group","Rural_Mean_C","Urban_Mean_C","SUHI_Mean_C","SUHI_SD","rural_mean_z","urban_mean_z","suhi_mean_z","n_scenes","era5_mean_C","era5_sd_C","era5_p75_C","era5_min_C","era5_max_C","era5_mean_z"
"2000-01",42.72,45.67,2.94,5.56,1.49268057124062,1.32378667833557,-0.158324223902163,5,31.7420576932194,1.46673043700087,33.1497454377405,30.2262619067995,33.1497454377405,-0.57885541355765
"2005-06",40.3,42.27,1.97,2.96,0.677878996262657,0.268894169036914,-1.04433093843157,4,32.4969445082492,1.3357545316157,32.8093396174508,31.0644638660409,34.2952255612612,0.178755589071765
"2010-11",34.76,36.67,1.91,3.76,-1.18741055967863,-1.46857584627853,-1.09913547747463,5,33.2447473567069,2.68978180861917,32.9974932461069,30.5182758450984,37.7009738059929,0.929257060960435
"2015-16",39.16,43.89,4.73,2.89,0.294046849372213,0.771519423467451,1.47667785754902,11,30.6865167431759,2.15985267374709,32.3200018458735,27.8170919266502,33.3590412258326,-1.63820553275036
"2020-21",36.35,39.62,3.26,2.88,-0.652065723226163,-0.553301463210574,0.133966650994138,8,32.3879555090533,1.05970315635115,32.9448228475053,30.7820456340512,33.4784653884578,0.0693732772968074
"2024-25",36.43,40.3,3.87,2.06,-0.625130133970694,-0.342322961350842,0.691146131265212,26,33.3547682782108,2.65233936636273,34.5951466437821,29.2462471909948,38.8755374632132,1.03967501897901
