system:index,date,mean_MNDWI,.geo
LT05_137043_20050406,2005-04-06,-0.12591595976493195,"{""type"":""MultiPoint"",""coordinates"":[]}"
LT05_137043_20050609,2005-06-09,-0.12108261101111058,"{""type"":""MultiPoint"",""coordinates"":[]}"
LT05_137043_20060425,2006-04-25,-0.1548395458251209,"{""type"":""MultiPoint"",""coordinates"":[]}"
LT05_137044_20060425,2006-04-25,-0.15411833911467954,"{""type"":""MultiPoint"",""coordinates"":[]}"
