system:index,date,mean_MNDWI,.geo
LT05_137043_20100420,2010-04-20,-0.10055789385764383,"{""type"":""MultiPoint"",""coordinates"":[]}"
LT05_137043_20110407,2011-04-07,-0.1397858228789867,"{""type"":""MultiPoint"",""coordinates"":[]}"
LT05_137043_20110610,2011-06-10,-0.07822021222444063,"{""type"":""MultiPoint"",""coordinates"":[]}"
LT05_137043_20110728,2011-07-28,-0.041675885087213656,"{""type"":""MultiPoint"",""coordinates"":[]}"
LT05_137044_20110407,2011-04-07,-0.1376981487327985,"{""type"":""MultiPoint"",""coordinates"":[]}"
