system:index,LST_C,NDVI,.geo
5236,35.26474379000001,0.02318916,"{""type"":""MultiPoint"",""coordinates"":[]}"
5237,39.77823920000003,0.070828244,"{""type"":""MultiPoint"",""coordinates"":[]}"
5238,42.10932883999999,0.06728361,"{""type"":""MultiPoint"",""coordinates"":[]}"
5239,35.59800074000003,-0.0790546,"{""type"":""MultiPoint"",""coordinates"":[]}"
5240,39.921796040000004,0.2106653,"{""type"":""MultiPoint"",""coordinates"":[]}"
5241,39.06045500000005,0.23387621,"{""type"":""MultiPoint"",""coordinates"":[]}"
5242,38.294818520000035,0.25949264,"{""type"":""MultiPoint"",""coordinates"":[]}"
5243,40.86687857000001,0.2589029,"{""type"":""MultiPoint"",""coordinates"":[]}"
5244,40.28752418000002,0.2525964,"{""type"":""MultiPoint"",""coordinates"":[]}"
5245,43.23043940000002,0.18076345,"{""type"":""MultiPoint"",""coordinates"":[]}"
5246,39.41251106000004,0.2922353,"{""type"":""MultiPoint"",""coordinates"":[]}"
5247,36.99938894000002,0.38453448,"{""type"":""MultiPoint"",""coordinates"":[]}"
5248,32.21074292000003,0.22014105,"{""type"":""MultiPoint"",""coordinates"":[]}"
5249,28.221913579999978,0.3541998,"{""type"":""MultiPoint"",""coordinates"":[]}"
5250,28.08519278000003,0.1622143,"{""type"":""MultiPoint"",""coordinates"":[]}"
5251,32.28252134000002,-0.018806618,"{""type"":""MultiPoint"",""coordinates"":[]}"
5252,31.479286640000055,-0.04507119,"{""type"":""MultiPoint"",""coordinates"":[]}"
5253,32.29619342000001,-0.0055450983,"{""type"":""MultiPoint"",""coordinates"":[]}"
5254,30.68630600000006,0.06556009,"{""type"":""MultiPoint"",""coordinates"":[]}"
5255,31.503212780000013,0.005394082,"{""type"":""MultiPoint"",""coordinates"":[]}"
5256,32.32011956000002,0.0054473076,"{""type"":""MultiPoint"",""coordinates"":[]}"
5257,35.65268906000006,-0.0035208089,"{""type"":""MultiPoint"",""coordinates"":[]}"
5258,34.04280163999999,0.030972578,"{""type"":""MultiPoint"",""coordinates"":[]}"
5259,36.77038160000001,0.029063921,"{""type"":""MultiPoint"",""coordinates"":[]}"
5260,38.03333999,0.014973405,"{""type"":""MultiPoint"",""coordinates"":[]}"
5261,38.96304143000003,0.17351723,"{""type"":""MultiPoint"",""coordinates"":[]}"
5262,49.34869520000001,0.082819454,"{""type"":""MultiPoint"",""coordinates"":[]}"
5263,37.91712731000004,0.212436,"{""type"":""MultiPoint"",""coordinates"":[]}"
5264,39.34927769000004,0.17514414,"{""type"":""MultiPoint"",""coordinates"":[]}"
5265,39.99015644000002,0.18553446,"{""type"":""MultiPoint"",""coordinates"":[]}"
5266,39.35440472000005,0.33059976,"{""type"":""MultiPoint"",""coordinates"":[]}"
5267,36.295276820000026,0.31478673,"{""type"":""MultiPoint"",""coordinates"":[]}"
5268,32.54741789000002,0.2490465,"{""type"":""MultiPoint"",""coordinates"":[]}"
5269,39.26895422000001,0.36275136,"{""type"":""MultiPoint"",""coordinates"":[]}"
5270,40.44646211,0.34427544,"{""type"":""MultiPoint"",""coordinates"":[]}"
5271,37.042114190000035,0.28254974,"{""type"":""MultiPoint"",""coordinates"":[]}"
5272,39.46378136000004,0.23122698,"{""type"":""MultiPoint"",""coordinates"":[]}"
5273,39.344150660000025,0.20901039,"{""type"":""MultiPoint"",""coordinates"":[]}"
5274,39.313388480000015,0.23493995,"{""type"":""MultiPoint"",""coordinates"":[]}"
5275,39.44669126000002,0.24041308,"{""type"":""MultiPoint"",""coordinates"":[]}"
5276,36.96520873999998,0.3362049,"{""type"":""MultiPoint"",""coordinates"":[]}"
5277,33.495918440000025,0.23422241,"{""type"":""MultiPoint"",""coordinates"":[]}"
5278,31.058870179999985,0.26546437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5279,31.547647040000015,0.28774485,"{""type"":""MultiPoint"",""coordinates"":[]}"
5280,34.95712199000002,0.23558752,"{""type"":""MultiPoint"",""coordinates"":[]}"
5281,35.14682210000001,0.2626245,"{""type"":""MultiPoint"",""coordinates"":[]}"
5282,34.200030560000016,0.15043439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5283,32.27910331999999,0.02463948,"{""type"":""MultiPoint"",""coordinates"":[]}"
5284,31.612589420000006,-0.021448806,"{""type"":""MultiPoint"",""coordinates"":[]}"
5285,32.89776494,-0.035320163,"{""type"":""MultiPoint"",""coordinates"":[]}"
5286,38.86733687,0.04265411,"{""type"":""MultiPoint"",""coordinates"":[]}"
5287,33.150698420000026,-0.015561263,"{""type"":""MultiPoint"",""coordinates"":[]}"
5288,33.09259208000003,-0.012228399,"{""type"":""MultiPoint"",""coordinates"":[]}"
5289,31.499794759999986,-2.8884548E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5290,32.303029460000005,0.005394082,"{""type"":""MultiPoint"",""coordinates"":[]}"
5291,31.503212780000013,0.0130870715,"{""type"":""MultiPoint"",""coordinates"":[]}"
5292,32.30644748000003,0.005394082,"{""type"":""MultiPoint"",""coordinates"":[]}"
5293,31.48954070000002,0.06573777,"{""type"":""MultiPoint"",""coordinates"":[]}"
5294,30.70339610000002,0.19447242,"{""type"":""MultiPoint"",""coordinates"":[]}"
5295,30.713650160000043,-0.033533964,"{""type"":""MultiPoint"",""coordinates"":[]}"
5296,31.28958653000001,-0.028629003,"{""type"":""MultiPoint"",""coordinates"":[]}"
5297,31.527138920000027,-0.061943084,"{""type"":""MultiPoint"",""coordinates"":[]}"
5298,31.5749912,-0.10004327,"{""type"":""MultiPoint"",""coordinates"":[]}"
5299,42.463093910000055,0.08864758,"{""type"":""MultiPoint"",""coordinates"":[]}"
5300,42.79805987,0.15794748,"{""type"":""MultiPoint"",""coordinates"":[]}"
5301,34.97592110000002,-0.07748542,"{""type"":""MultiPoint"",""coordinates"":[]}"
5302,34.97592110000002,-0.07730236,"{""type"":""MultiPoint"",""coordinates"":[]}"
5303,35.95518383000004,0.06023279,"{""type"":""MultiPoint"",""coordinates"":[]}"
5304,40.885677680000015,0.19124,"{""type"":""MultiPoint"",""coordinates"":[]}"
5305,38.55458804,0.24990116,"{""type"":""MultiPoint"",""coordinates"":[]}"
5306,40.000410500000044,0.31691423,"{""type"":""MultiPoint"",""coordinates"":[]}"
5307,42.531454310000015,0.25308168,"{""type"":""MultiPoint"",""coordinates"":[]}"
5308,42.08198468000003,0.28571963,"{""type"":""MultiPoint"",""coordinates"":[]}"
5309,42.71773640000001,0.24815649,"{""type"":""MultiPoint"",""coordinates"":[]}"
5310,40.06193486000001,0.28435838,"{""type"":""MultiPoint"",""coordinates"":[]}"
5311,40.06364387000002,0.2500502,"{""type"":""MultiPoint"",""coordinates"":[]}"
5312,40.56780182,0.21928437,"{""type"":""MultiPoint"",""coordinates"":[]}"
5313,34.09065392000002,0.24756615,"{""type"":""MultiPoint"",""coordinates"":[]}"
5314,33.400213880000024,0.21358314,"{""type"":""MultiPoint"",""coordinates"":[]}"
5315,30.959747600000014,0.23871054,"{""type"":""MultiPoint"",""coordinates"":[]}"
5316,29.763440600000024,0.23873211,"{""type"":""MultiPoint"",""coordinates"":[]}"
5317,29.74464149000002,0.21099502,"{""type"":""MultiPoint"",""coordinates"":[]}"
5318,32.06035004,0.2870321,"{""type"":""MultiPoint"",""coordinates"":[]}"
5319,35.48862410000004,0.3755061,"{""type"":""MultiPoint"",""coordinates"":[]}"
5320,33.150698420000026,0.03379625,"{""type"":""MultiPoint"",""coordinates"":[]}"
5321,32.27910331999999,-0.0060074376,"{""type"":""MultiPoint"",""coordinates"":[]}"
5322,31.479286640000055,-0.017706348,"{""type"":""MultiPoint"",""coordinates"":[]}"
5323,31.482704660000024,-0.015608021,"{""type"":""MultiPoint"",""coordinates"":[]}"
5324,32.28593936000004,0.006753388,"{""type"":""MultiPoint"",""coordinates"":[]}"
5325,33.38483279000002,-0.02789054,"{""type"":""MultiPoint"",""coordinates"":[]}"
5326,31.492958720000047,-0.012228399,"{""type"":""MultiPoint"",""coordinates"":[]}"
5327,31.913375180000003,0.01926008,"{""type"":""MultiPoint"",""coordinates"":[]}"
5328,31.482704660000024,0.044486575,"{""type"":""MultiPoint"",""coordinates"":[]}"
5329,31.499794759999986,0.005394082,"{""type"":""MultiPoint"",""coordinates"":[]}"
5330,31.499794759999986,0.009252445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5331,32.30644748000003,0.016950948,"{""type"":""MultiPoint"",""coordinates"":[]}"
5332,31.715130020000004,0.089233875,"{""type"":""MultiPoint"",""coordinates"":[]}"
5333,33.01397761999999,0.12575746,"{""type"":""MultiPoint"",""coordinates"":[]}"
5334,30.713650160000043,-0.030869363,"{""type"":""MultiPoint"",""coordinates"":[]}"
5335,30.66921590000004,-0.06451433,"{""type"":""MultiPoint"",""coordinates"":[]}"
5336,38.08290127999999,0.09104885,"{""type"":""MultiPoint"",""coordinates"":[]}"
5337,41.97602605999998,0.15034096,"{""type"":""MultiPoint"",""coordinates"":[]}"
5338,43.93967855,0.08358013,"{""type"":""MultiPoint"",""coordinates"":[]}"
5339,36.76696358000004,0.06314443,"{""type"":""MultiPoint"",""coordinates"":[]}"
5340,35.58774668000001,0.08765849,"{""type"":""MultiPoint"",""coordinates"":[]}"
5341,36.937864579999996,0.3113742,"{""type"":""MultiPoint"",""coordinates"":[]}"
5342,38.25380228000006,0.25391528,"{""type"":""MultiPoint"",""coordinates"":[]}"
5343,40.58489192000002,0.26374176,"{""type"":""MultiPoint"",""coordinates"":[]}"
5344,39.53726879000001,0.21097063,"{""type"":""MultiPoint"",""coordinates"":[]}"
5345,40.760919950000016,0.23577903,"{""type"":""MultiPoint"",""coordinates"":[]}"
5346,40.70794064000006,0.20544086,"{""type"":""MultiPoint"",""coordinates"":[]}"
5347,39.37149482000001,0.31075588,"{""type"":""MultiPoint"",""coordinates"":[]}"
5348,35.85093422,0.2332672,"{""type"":""MultiPoint"",""coordinates"":[]}"
5349,33.52668061999998,0.22978526,"{""type"":""MultiPoint"",""coordinates"":[]}"
5350,33.55402478000002,0.21896634,"{""type"":""MultiPoint"",""coordinates"":[]}"
5351,29.70875228,0.30433583,"{""type"":""MultiPoint"",""coordinates"":[]}"
5352,29.413093550000042,0.203658,"{""type"":""MultiPoint"",""coordinates"":[]}"
5353,32.28252134000002,-0.033920296,"{""type"":""MultiPoint"",""coordinates"":[]}"
5354,38.419576250000034,0.011218702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5355,40.61736311000004,0.047946543,"{""type"":""MultiPoint"",""coordinates"":[]}"
5356,30.665797880000014,-0.008923139,"{""type"":""MultiPoint"",""coordinates"":[]}"
5357,30.68972402000003,0.009252445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5358,33.10626416000002,0.029072786,"{""type"":""MultiPoint"",""coordinates"":[]}"
5359,31.51004882000001,0.01293805,"{""type"":""MultiPoint"",""coordinates"":[]}"
5360,31.52030288000003,-0.028973974,"{""type"":""MultiPoint"",""coordinates"":[]}"
5361,31.523720900000058,-0.039935358,"{""type"":""MultiPoint"",""coordinates"":[]}"
5362,40.20207368000001,0.069785945,"{""type"":""MultiPoint"",""coordinates"":[]}"
5363,35.509132220000026,0.103960805,"{""type"":""MultiPoint"",""coordinates"":[]}"
5364,42.55708946000004,0.15533859,"{""type"":""MultiPoint"",""coordinates"":[]}"
5365,41.47870415,0.1158825,"{""type"":""MultiPoint"",""coordinates"":[]}"
5366,34.78109396000002,-0.057930835,"{""type"":""MultiPoint"",""coordinates"":[]}"
5367,33.150698420000026,-0.089775935,"{""type"":""MultiPoint"",""coordinates"":[]}"
5368,34.17952244000003,-0.040604815,"{""type"":""MultiPoint"",""coordinates"":[]}"
5369,42.75875264000004,0.1900026,"{""type"":""MultiPoint"",""coordinates"":[]}"
5370,39.54581384000002,0.28633845,"{""type"":""MultiPoint"",""coordinates"":[]}"
5371,39.52701473000002,0.30000553,"{""type"":""MultiPoint"",""coordinates"":[]}"
5372,39.23819204000006,0.29757592,"{""type"":""MultiPoint"",""coordinates"":[]}"
5373,40.09611506000002,0.24652827,"{""type"":""MultiPoint"",""coordinates"":[]}"
5374,40.64470727,0.26079068,"{""type"":""MultiPoint"",""coordinates"":[]}"
5375,39.50137958000005,0.25379857,"{""type"":""MultiPoint"",""coordinates"":[]}"
5376,39.330478579999976,0.27413544,"{""type"":""MultiPoint"",""coordinates"":[]}"
5377,34.2239567,0.21243939,"{""type"":""MultiPoint"",""coordinates"":[]}"
5378,31.913375180000003,0.030143255,"{""type"":""MultiPoint"",""coordinates"":[]}"
5379,33.027649699999984,0.01294707,"{""type"":""MultiPoint"",""coordinates"":[]}"
5380,33.089174060000005,-0.03789158,"{""type"":""MultiPoint"",""coordinates"":[]}"
5381,39.16299559999999,0.043915316,"{""type"":""MultiPoint"",""coordinates"":[]}"
5382,32.104784300000006,-0.028696384,"{""type"":""MultiPoint"",""coordinates"":[]}"
5383,32.303029460000005,0.019395351,"{""type"":""MultiPoint"",""coordinates"":[]}"
5384,31.50663080000004,0.0130870715,"{""type"":""MultiPoint"",""coordinates"":[]}"
5385,30.69997808000005,-0.0022460439,"{""type"":""MultiPoint"",""coordinates"":[]}"
5386,31.513466839999978,0.097942255,"{""type"":""MultiPoint"",""coordinates"":[]}"
5387,34.28206304,0.22283979,"{""type"":""MultiPoint"",""coordinates"":[]}"
5388,31.516884860000005,0.1501017,"{""type"":""MultiPoint"",""coordinates"":[]}"
5389,31.516884860000005,0.087198265,"{""type"":""MultiPoint"",""coordinates"":[]}"
5390,33.663401420000014,0.07038986,"{""type"":""MultiPoint"",""coordinates"":[]}"
5391,30.710232140000016,-0.016396793,"{""type"":""MultiPoint"",""coordinates"":[]}"
5392,32.34404570000001,-0.06435864,"{""type"":""MultiPoint"",""coordinates"":[]}"
5393,32.12700143000001,-0.055096216,"{""type"":""MultiPoint"",""coordinates"":[]}"
5394,32.34404570000001,-0.05724293,"{""type"":""MultiPoint"",""coordinates"":[]}"
5395,32.95587128,-0.047124263,"{""type"":""MultiPoint"",""coordinates"":[]}"
5396,39.97306634000006,0.1737386,"{""type"":""MultiPoint"",""coordinates"":[]}"
5397,35.474952020000046,0.0660987,"{""type"":""MultiPoint"",""coordinates"":[]}"
5398,38.81606657000003,0.08817452,"{""type"":""MultiPoint"",""coordinates"":[]}"
5399,39.78507524,0.14799723,"{""type"":""MultiPoint"",""coordinates"":[]}"
5400,38.09315534000001,-0.032276493,"{""type"":""MultiPoint"",""coordinates"":[]}"
5401,33.1472804,-0.08338314,"{""type"":""MultiPoint"",""coordinates"":[]}"
5402,39.15957758000002,0.35100764,"{""type"":""MultiPoint"",""coordinates"":[]}"
5403,34.740077720000045,-0.075664625,"{""type"":""MultiPoint"",""coordinates"":[]}"
5404,35.02548239000001,-0.06943872,"{""type"":""MultiPoint"",""coordinates"":[]}"
5405,37.836803840000016,0.0775332,"{""type"":""MultiPoint"",""coordinates"":[]}"
5406,35.707377380000025,0.13304578,"{""type"":""MultiPoint"",""coordinates"":[]}"
5407,38.43153932000001,0.23347162,"{""type"":""MultiPoint"",""coordinates"":[]}"
5408,37.07458538000003,0.27277586,"{""type"":""MultiPoint"",""coordinates"":[]}"
5409,37.197634100000016,0.22752208,"{""type"":""MultiPoint"",""coordinates"":[]}"
5410,41.25824186000003,0.2682078,"{""type"":""MultiPoint"",""coordinates"":[]}"
5411,40.61565410000003,0.26462108,"{""type"":""MultiPoint"",""coordinates"":[]}"
5412,40.56951083000004,0.27158096,"{""type"":""MultiPoint"",""coordinates"":[]}"
5413,40.59856400000001,0.26288977,"{""type"":""MultiPoint"",""coordinates"":[]}"
5414,40.77971906000005,0.22546051,"{""type"":""MultiPoint"",""coordinates"":[]}"
5415,30.864043040000013,0.33901215,"{""type"":""MultiPoint"",""coordinates"":[]}"
5416,33.91804391000005,0.24483751,"{""type"":""MultiPoint"",""coordinates"":[]}"
5417,36.04576136000003,0.3474858,"{""type"":""MultiPoint"",""coordinates"":[]}"
5418,33.089174060000005,-0.03489865,"{""type"":""MultiPoint"",""coordinates"":[]}"
5419,40.017500600000005,0.055247042,"{""type"":""MultiPoint"",""coordinates"":[]}"
5420,34.45296403999998,0.15396428,"{""type"":""MultiPoint"",""coordinates"":[]}"
5421,34.60848394999999,0.17829001,"{""type"":""MultiPoint"",""coordinates"":[]}"
5422,31.08279632,0.075168885,"{""type"":""MultiPoint"",""coordinates"":[]}"
5423,31.50663080000004,0.06592309,"{""type"":""MultiPoint"",""coordinates"":[]}"
5424,31.513466839999978,0.049309578,"{""type"":""MultiPoint"",""coordinates"":[]}"
5425,33.46344725,0.1382589,"{""type"":""MultiPoint"",""coordinates"":[]}"
5426,33.383123780000005,0.11670561,"{""type"":""MultiPoint"",""coordinates"":[]}"
5427,30.70681411999999,0.01649558,"{""type"":""MultiPoint"",""coordinates"":[]}"
5428,31.52030288000003,-0.016456567,"{""type"":""MultiPoint"",""coordinates"":[]}"
5429,30.713650160000043,-0.025287356,"{""type"":""MultiPoint"",""coordinates"":[]}"
5430,31.503212780000013,-0.037062295,"{""type"":""MultiPoint"",""coordinates"":[]}"
5431,33.10626416000002,-0.04712042,"{""type"":""MultiPoint"",""coordinates"":[]}"
5432,34.129961150000014,-0.018371759,"{""type"":""MultiPoint"",""coordinates"":[]}"
5433,32.342336690000025,-0.07055166,"{""type"":""MultiPoint"",""coordinates"":[]}"
5434,33.35919764000002,-0.04089935,"{""type"":""MultiPoint"",""coordinates"":[]}"
5435,35.474952020000046,0.078873344,"{""type"":""MultiPoint"",""coordinates"":[]}"
5436,37.99403275999998,0.18063869,"{""type"":""MultiPoint"",""coordinates"":[]}"
5437,43.326143960000024,0.09300334,"{""type"":""MultiPoint"",""coordinates"":[]}"
5438,41.083922840000014,0.14939949,"{""type"":""MultiPoint"",""coordinates"":[]}"
5439,34.299153140000044,-0.07695144,"{""type"":""MultiPoint"",""coordinates"":[]}"
5440,33.82063033999998,-0.06304958,"{""type"":""MultiPoint"",""coordinates"":[]}"
5441,35.12973199999999,0.041156117,"{""type"":""MultiPoint"",""coordinates"":[]}"
5442,33.77619607999998,-0.07380488,"{""type"":""MultiPoint"",""coordinates"":[]}"
5443,43.702126160000034,0.21596295,"{""type"":""MultiPoint"",""coordinates"":[]}"
5444,39.067291039999986,0.11169277,"{""type"":""MultiPoint"",""coordinates"":[]}"
5445,39.508215620000016,0.29470944,"{""type"":""MultiPoint"",""coordinates"":[]}"
5446,35.58774668000001,0.14199272,"{""type"":""MultiPoint"",""coordinates"":[]}"
5447,38.38539605,0.30181724,"{""type"":""MultiPoint"",""coordinates"":[]}"
5448,38.57338715000003,0.27981323,"{""type"":""MultiPoint"",""coordinates"":[]}"
5449,39.30313441999999,0.36817208,"{""type"":""MultiPoint"",""coordinates"":[]}"
5450,32.27910331999999,0.24710074,"{""type"":""MultiPoint"",""coordinates"":[]}"
5451,33.79670420000002,0.3091232,"{""type"":""MultiPoint"",""coordinates"":[]}"
5452,31.762982300000033,0.008412049,"{""type"":""MultiPoint"",""coordinates"":[]}"
5453,31.913375180000003,0.01999606,"{""type"":""MultiPoint"",""coordinates"":[]}"
5454,31.913375180000003,0.005746265,"{""type"":""MultiPoint"",""coordinates"":[]}"
5455,31.913375180000003,0.0021061283,"{""type"":""MultiPoint"",""coordinates"":[]}"
5456,34.24788284000002,-0.014243094,"{""type"":""MultiPoint"",""coordinates"":[]}"
5457,39.34756868000005,0.035609927,"{""type"":""MultiPoint"",""coordinates"":[]}"
5458,32.299611440000035,0.110547595,"{""type"":""MultiPoint"",""coordinates"":[]}"
5459,31.499794759999986,0.009252445,"{""type"":""MultiPoint"",""coordinates"":[]}"
5460,32.30644748000003,0.025240509,"{""type"":""MultiPoint"",""coordinates"":[]}"
5461,33.10626416000002,0.051500667,"{""type"":""MultiPoint"",""coordinates"":[]}"
5462,30.70339610000002,0.088281974,"{""type"":""MultiPoint"",""coordinates"":[]}"
5463,31.52030288000003,-0.01778656,"{""type"":""MultiPoint"",""coordinates"":[]}"
5464,32.30644748000003,-0.040419545,"{""type"":""MultiPoint"",""coordinates"":[]}"
5465,36.89001230000002,0.09140828,"{""type"":""MultiPoint"",""coordinates"":[]}"
5466,37.806041660000005,0.19865856,"{""type"":""MultiPoint"",""coordinates"":[]}"
5467,39.30655244000002,0.1627008,"{""type"":""MultiPoint"",""coordinates"":[]}"
5468,33.94367906000002,-0.057466675,"{""type"":""MultiPoint"",""coordinates"":[]}"
5469,45.24707120000005,0.14032187,"{""type"":""MultiPoint"",""coordinates"":[]}"
5470,36.94128260000002,0.168791,"{""type"":""MultiPoint"",""coordinates"":[]}"
5471,33.14386238000003,0.09473831,"{""type"":""MultiPoint"",""coordinates"":[]}"
5472,38.49135467000002,0.14491689,"{""type"":""MultiPoint"",""coordinates"":[]}"
5473,39.750895040000046,0.23773527,"{""type"":""MultiPoint"",""coordinates"":[]}"
5474,40.09269704000002,0.18236582,"{""type"":""MultiPoint"",""coordinates"":[]}"
5475,41.900829620000025,0.23610415,"{""type"":""MultiPoint"",""coordinates"":[]}"
5476,40.81389926000003,0.2636852,"{""type"":""MultiPoint"",""coordinates"":[]}"
5477,38.90151707000001,0.25585622,"{""type"":""MultiPoint"",""coordinates"":[]}"
5478,38.43153932000001,0.23256804,"{""type"":""MultiPoint"",""coordinates"":[]}"
5479,33.318181400000014,0.2478885,"{""type"":""MultiPoint"",""coordinates"":[]}"
5480,34.760585839999976,0.21724942,"{""type"":""MultiPoint"",""coordinates"":[]}"
5481,33.84626549000001,0.2628616,"{""type"":""MultiPoint"",""coordinates"":[]}"
5482,34.13337917000001,0.25613815,"{""type"":""MultiPoint"",""coordinates"":[]}"
5483,32.10136628000001,-0.0089546535,"{""type"":""MultiPoint"",""coordinates"":[]}"
5484,33.09259208000003,-0.014743741,"{""type"":""MultiPoint"",""coordinates"":[]}"
5485,31.503212780000013,0.008694768,"{""type"":""MultiPoint"",""coordinates"":[]}"
5486,31.513466839999978,0.0037156115,"{""type"":""MultiPoint"",""coordinates"":[]}"
5487,33.12677228000001,0.031966526,"{""type"":""MultiPoint"",""coordinates"":[]}"
5488,32.330373620000046,-0.005120608,"{""type"":""MultiPoint"",""coordinates"":[]}"
5489,34.71273356000006,0.009258643,"{""type"":""MultiPoint"",""coordinates"":[]}"
5490,31.725384080000026,-0.06676891,"{""type"":""MultiPoint"",""coordinates"":[]}"
5491,39.511633640000014,0.17682157,"{""type"":""MultiPoint"",""coordinates"":[]}"
5492,38.657128639999996,0.15013964,"{""type"":""MultiPoint"",""coordinates"":[]}"
5493,37.763316410000016,0.1866058,"{""type"":""MultiPoint"",""coordinates"":[]}"
5494,42.44771282000002,0.16224532,"{""type"":""MultiPoint"",""coordinates"":[]}"
5495,36.069687499999986,0.019502927,"{""type"":""MultiPoint"",""coordinates"":[]}"
5496,46.54079177000003,0.10678506,"{""type"":""MultiPoint"",""coordinates"":[]}"
5497,34.31453423000002,0.06808831,"{""type"":""MultiPoint"",""coordinates"":[]}"
5498,42.30928301,0.20868772,"{""type"":""MultiPoint"",""coordinates"":[]}"
5499,40.91814887000004,0.28810313,"{""type"":""MultiPoint"",""coordinates"":[]}"
5500,38.84170172,0.22316606,"{""type"":""MultiPoint"",""coordinates"":[]}"
5501,37.036987160000024,0.24129343,"{""type"":""MultiPoint"",""coordinates"":[]}"
5502,39.60392018000002,0.27226004,"{""type"":""MultiPoint"",""coordinates"":[]}"
5503,36.03892532000003,0.24710074,"{""type"":""MultiPoint"",""coordinates"":[]}"
5504,33.37116071000003,0.23165423,"{""type"":""MultiPoint"",""coordinates"":[]}"
5505,34.21028462000004,0.25924367,"{""type"":""MultiPoint"",""coordinates"":[]}"
5506,35.068207640000026,0.31296188,"{""type"":""MultiPoint"",""coordinates"":[]}"
5507,31.759564280000006,0.03379625,"{""type"":""MultiPoint"",""coordinates"":[]}"
5508,31.913375180000003,0.005746265,"{""type"":""MultiPoint"",""coordinates"":[]}"
5509,31.913375180000003,0.040454432,"{""type"":""MultiPoint"",""coordinates"":[]}"
5510,32.43975026000001,-0.005734159,"{""type"":""MultiPoint"",""coordinates"":[]}"
5511,33.73176182000003,-0.047875803,"{""type"":""MultiPoint"",""coordinates"":[]}"
5512,33.41730398000004,-0.068973824,"{""type"":""MultiPoint"",""coordinates"":[]}"
5513,38.77163231,0.055692162,"{""type"":""MultiPoint"",""coordinates"":[]}"
5514,31.492958720000047,0.0052191536,"{""type"":""MultiPoint"",""coordinates"":[]}"
5515,29.404548500000033,0.00467698,"{""type"":""MultiPoint"",""coordinates"":[]}"
5516,31.91679320000003,0.027772702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5517,31.499794759999986,0.08931959,"{""type"":""MultiPoint"",""coordinates"":[]}"
5518,30.855497990000032,0.06537047,"{""type"":""MultiPoint"",""coordinates"":[]}"
5519,33.10626416000002,0.0016258139,"{""type"":""MultiPoint"",""coordinates"":[]}"
5520,30.70339610000002,0.020832812,"{""type"":""MultiPoint"",""coordinates"":[]}"
5521,35.49546013999998,0.18597168,"{""type"":""MultiPoint"",""coordinates"":[]}"
5522,30.720486199999982,-0.06826645,"{""type"":""MultiPoint"",""coordinates"":[]}"
5523,39.511633640000014,0.102051854,"{""type"":""MultiPoint"",""coordinates"":[]}"
5524,40.215745760000004,0.1190018,"{""type"":""MultiPoint"",""coordinates"":[]}"
5525,37.60096046000001,0.19594094,"{""type"":""MultiPoint"",""coordinates"":[]}"
5526,37.84363988000001,0.04007904,"{""type"":""MultiPoint"",""coordinates"":[]}"
5527,39.00576668000002,0.08695282,"{""type"":""MultiPoint"",""coordinates"":[]}"
5528,35.92613066000001,-0.046447426,"{""type"":""MultiPoint"",""coordinates"":[]}"
5529,32.52520076000002,-0.051332287,"{""type"":""MultiPoint"",""coordinates"":[]}"
5530,41.79487100000006,0.09779051,"{""type"":""MultiPoint"",""coordinates"":[]}"
5531,37.28650262000002,0.12172672,"{""type"":""MultiPoint"",""coordinates"":[]}"
5532,43.15695197000002,0.21538262,"{""type"":""MultiPoint"",""coordinates"":[]}"
5533,39.867107720000035,0.22864048,"{""type"":""MultiPoint"",""coordinates"":[]}"
5534,40.97967323,0.21574497,"{""type"":""MultiPoint"",""coordinates"":[]}"
5535,42.022169330000025,0.19636938,"{""type"":""MultiPoint"",""coordinates"":[]}"
5536,40.47209726,0.21990897,"{""type"":""MultiPoint"",""coordinates"":[]}"
5537,40.64641628000001,0.2338621,"{""type"":""MultiPoint"",""coordinates"":[]}"
5538,39.54410483000004,0.27244702,"{""type"":""MultiPoint"",""coordinates"":[]}"
5539,39.19375778,0.2170509,"{""type"":""MultiPoint"",""coordinates"":[]}"
5540,35.95860184999998,0.30109823,"{""type"":""MultiPoint"",""coordinates"":[]}"
5541,36.09874067000001,0.24560131,"{""type"":""MultiPoint"",""coordinates"":[]}"
5542,33.02594069000003,0.21292256,"{""type"":""MultiPoint"",""coordinates"":[]}"
5543,31.762982300000004,0.21324973,"{""type"":""MultiPoint"",""coordinates"":[]}"
5544,31.315221680000008,0.25889346,"{""type"":""MultiPoint"",""coordinates"":[]}"
5545,33.801831230000005,0.32681563,"{""type"":""MultiPoint"",""coordinates"":[]}"
5546,35.608254800000054,0.17925574,"{""type"":""MultiPoint"",""coordinates"":[]}"
5547,33.96418718000001,0.09259606,"{""type"":""MultiPoint"",""coordinates"":[]}"
5548,32.86358474000002,0.053194895,"{""type"":""MultiPoint"",""coordinates"":[]}"
5549,33.150698420000026,0.06987906,"{""type"":""MultiPoint"",""coordinates"":[]}"
5550,32.93194514000004,-0.007495069,"{""type"":""MultiPoint"",""coordinates"":[]}"
5551,31.492958720000047,-0.0055450983,"{""type"":""MultiPoint"",""coordinates"":[]}"
5552,31.513466839999978,-0.0056046685,"{""type"":""MultiPoint"",""coordinates"":[]}"
